"agencyID";"ar";"en";"en_description";"fr";"fr_description";"he";"id";"id_description";"isFinal";"version"
"1692";"OECD";NA;"COICOP 1999 codelist";"Hearing aids";"Aides auditives";NA;NA;"CL_COICOP_99";"CP06132";"true";"1.0"
"1693";"OECD";NA;"COICOP 1999 codelist";"Repair of therapeutic appliances and equipment";"Réparation d'appareils et de matériel thérapeutiques";NA;NA;"CL_COICOP_99";"CP06133";"true";"1.0"
"1694";"OECD";NA;"COICOP 1999 codelist";"Other therapeutic appliances and equipment";"Autres appareils et matériel thérapeutiques";NA;NA;"CL_COICOP_99";"CP06139";"true";"1.0"
"1695";"OECD";NA;"COICOP 1999 codelist";"Outpatient services";"Services ambulatoires";NA;NA;"CL_COICOP_99";"CP062";"true";"1.0"
"1696";"OECD";NA;"COICOP 1999 codelist";"Medical services; paramedical services";"Services médicaux et paramédicaux";NA;NA;"CL_COICOP_99";"CP0621_0623";"true";"1.0"
"1697";"OECD";NA;"COICOP 1999 codelist";"Medical services";"Services médicaux";NA;NA;"CL_COICOP_99";"CP0621";"true";"1.0"
"1698";"OECD";NA;"COICOP 1999 codelist";"General practice";"Médecins généralistes";NA;NA;"CL_COICOP_99";"CP06211";"true";"1.0"
"1699";"OECD";NA;"COICOP 1999 codelist";"Specialist practice";"Médecins spécialistes";NA;NA;"CL_COICOP_99";"CP06212";"true";"1.0"
"1700";"OECD";NA;"COICOP 1999 codelist";"Dental services";"Services dentaires";NA;NA;"CL_COICOP_99";"CP0622";"true";"1.0"
"1701";"OECD";NA;"COICOP 1999 codelist";"Dental services";"Services dentaires";NA;NA;"CL_COICOP_99";"CP06220";"true";"1.0"
"1702";"OECD";NA;"COICOP 1999 codelist";"Paramedical services";"Services paramédicaux";NA;NA;"CL_COICOP_99";"CP0623";"true";"1.0"
"1703";"OECD";NA;"COICOP 1999 codelist";"Services of medical analysis laboratories and X-ray centres";"Services de laboratoires d'analyses médicales et de centres de radiologie";NA;NA;"CL_COICOP_99";"CP06231";"true";"1.0"
"1704";"OECD";NA;"COICOP 1999 codelist";"Thermal-baths, corrective-gymnastic therapy, ambulance and hire of therapeutic equipment";"Cures thermales, traitement de gymnastique corrective, services d'ambulance et location de matériel thérapeutique";NA;NA;"CL_COICOP_99";"CP06232";"true";"1.0"
"1705";"OECD";NA;"COICOP 1999 codelist";"Other paramedical services";"Autres services paramédicaux";NA;NA;"CL_COICOP_99";"CP06233";"true";"1.0"
"1706";"OECD";NA;"COICOP 1999 codelist";"Hospital services";"Services hospitaliers";NA;NA;"CL_COICOP_99";"CP063";"true";"1.0"
"1707";"OECD";NA;"COICOP 1999 codelist";"Hospital services";"Services hospitaliers";NA;NA;"CL_COICOP_99";"CP0630";"true";"1.0"
"1708";"OECD";NA;"COICOP 1999 codelist";"Hospital services";"Services hospitaliers";NA;NA;"CL_COICOP_99";"CP06300";"true";"1.0"
"1709";"OECD";NA;"COICOP 1999 codelist";"Transport";"Transports";NA;NA;"CL_COICOP_99";"CP07";"true";"1.0"
"1710";"OECD";NA;"COICOP 1999 codelist";"Purchase of vehicles";"Achat de véhicules";NA;NA;"CL_COICOP_99";"CP071";"true";"1.0"
"1711";"OECD";NA;"COICOP 1999 codelist";"Motor cars";"Voitures automobiles";NA;NA;"CL_COICOP_99";"CP0711";"true";"1.0"
"1712";"OECD";NA;"COICOP 1999 codelist";"Motor cycles, bicycles and animal drawn vehicles";"Motocycles, cycles et véhicules à traction animale";NA;NA;"CL_COICOP_99";"CP0712T0714";"true";"1.0"
"1713";"OECD";NA;"COICOP 1999 codelist";"New motor cars";"Voitures automobiles neuves";NA;NA;"CL_COICOP_99";"CP07111";"true";"1.0"
"1714";"OECD";NA;"COICOP 1999 codelist";"Second-hand motor cars";"Voitures automobiles d'occasion";NA;NA;"CL_COICOP_99";"CP07112";"true";"1.0"
"1715";"OECD";NA;"COICOP 1999 codelist";"Motor cycles and bicycles";"Motocycles et bicyclettes";NA;NA;"CL_COICOP_99";"CP0712_713";"true";"1.0"
"1716";"OECD";NA;"COICOP 1999 codelist";"Motor cycles";"Motocycles";NA;NA;"CL_COICOP_99";"CP0712";"true";"1.0"
"1717";"OECD";NA;"COICOP 1999 codelist";"Motor cycles";"Motocycles";NA;NA;"CL_COICOP_99";"CP07120";"true";"1.0"
"1718";"OECD";NA;"COICOP 1999 codelist";"Bicycles";"Bicyclettes";NA;NA;"CL_COICOP_99";"CP0713";"true";"1.0"
"1719";"OECD";NA;"COICOP 1999 codelist";"Bicycles";"Bicyclettes";NA;NA;"CL_COICOP_99";"CP07130";"true";"1.0"
"1720";"OECD";NA;"COICOP 1999 codelist";"Animal drawn vehicles";"Véhicules à traction animale";NA;NA;"CL_COICOP_99";"CP0714";"true";"1.0"
"1721";"OECD";NA;"COICOP 1999 codelist";"Animal drawn vehicles";"Véhicules à traction animale";NA;NA;"CL_COICOP_99";"CP07140";"true";"1.0"
"1722";"OECD";NA;"COICOP 1999 codelist";"Operation of personal transport equipment";"Dépenses d'utilisation des véhicules";NA;NA;"CL_COICOP_99";"CP072";"true";"1.0"
"1723";"OECD";NA;"COICOP 1999 codelist";"Spare parts and accessories for personal transport equipment";"Pièces de rechange et accessoires pour véhicules de tourisme";NA;NA;"CL_COICOP_99";"CP0721";"true";"1.0"
"1724";"OECD";NA;"COICOP 1999 codelist";"Tyres";"Pneus";NA;NA;"CL_COICOP_99";"CP07211";"true";"1.0"
"1725";"OECD";NA;"COICOP 1999 codelist";"Spare parts for personal transport equipment";"Pièces de rechange pour véhicules personnels";NA;NA;"CL_COICOP_99";"CP07212";"true";"1.0"
"1726";"OECD";NA;"COICOP 1999 codelist";"Accessories for personal transport equipment";"Accessoires pour véhicules personnels";NA;NA;"CL_COICOP_99";"CP07213";"true";"1.0"
"1727";"OECD";NA;"COICOP 1999 codelist";"Fuels and lubricants for personal transport equipment";"Carburants et lubrifiants pour véhicules de tourisme";NA;NA;"CL_COICOP_99";"CP0722";"true";"1.0"
"1728";"OECD";NA;"COICOP 1999 codelist";"Diesel";"Gazole";NA;NA;"CL_COICOP_99";"CP07221";"true";"1.0"
"1729";"OECD";NA;"COICOP 1999 codelist";"Petrol";"Essence";NA;NA;"CL_COICOP_99";"CP07222";"true";"1.0"
"1730";"OECD";NA;"COICOP 1999 codelist";"Other fuels for personal transport equipment";"Autres carburants pour véhicules personnels";NA;NA;"CL_COICOP_99";"CP07223";"true";"1.0"
"1731";"OECD";NA;"COICOP 1999 codelist";"Lubricants";"Lubrifiants";NA;NA;"CL_COICOP_99";"CP07224";"true";"1.0"
"1732";"OECD";NA;"COICOP 1999 codelist";"Maintenance and repair of personal transport equipment";"Entretien et réparation de véhicules particuliers";NA;NA;"CL_COICOP_99";"CP0723";"true";"1.0"
"1733";"OECD";NA;"COICOP 1999 codelist";"Maintenance and repair of personal transport equipment";"Entretien et réparation de véhicules particuliers";NA;NA;"CL_COICOP_99";"CP07230";"true";"1.0"
"1734";"OECD";NA;"COICOP 1999 codelist";"Other services in respect of personal transport equipment";"Services divers liés aux véhicules particuliers";NA;NA;"CL_COICOP_99";"CP0724";"true";"1.0"
"1735";"OECD";NA;"COICOP 1999 codelist";"Hire of garages, parking spaces and personal transport equipment";"Location de garages, de places de stationnement et de véhicules personnels";NA;NA;"CL_COICOP_99";"CP07241";"true";"1.0"
"1736";"OECD";NA;"COICOP 1999 codelist";"Toll facilities and parking meters";"Péages et parcmètres";NA;NA;"CL_COICOP_99";"CP07242";"true";"1.0"
"1737";"OECD";NA;"COICOP 1999 codelist";"Driving lessons, tests, licences and road worthiness tests";"Leçons de conduite, épreuves de conduite, permis de conduire et contrôle technique automobile";NA;NA;"CL_COICOP_99";"CP07243";"true";"1.0"
"1738";"OECD";NA;"COICOP 1999 codelist";"Transport services";"Services de transport";NA;NA;"CL_COICOP_99";"CP073";"true";"1.0"
"1739";"OECD";NA;"COICOP 1999 codelist";"Passenger transport by railway";"Transport ferroviaire de passagers";NA;NA;"CL_COICOP_99";"CP0731";"true";"1.0"
"1740";"OECD";NA;"COICOP 1999 codelist";"Passenger transport by train";"Transport de voyageurs par train";NA;NA;"CL_COICOP_99";"CP07311";"true";"1.0"
"1741";"OECD";NA;"COICOP 1999 codelist";"Passenger transport by underground and tram";"Transport de voyageurs par métro et tramway";NA;NA;"CL_COICOP_99";"CP07312";"true";"1.0"
"1742";"OECD";NA;"COICOP 1999 codelist";"Passenger transport by road";"Transport routier de passagers";NA;NA;"CL_COICOP_99";"CP0732";"true";"1.0"
"1743";"OECD";NA;"COICOP 1999 codelist";"Passenger transport by bus and coach";"Transport de voyageurs par autobus et autocar";NA;NA;"CL_COICOP_99";"CP07321";"true";"1.0"
"1744";"OECD";NA;"COICOP 1999 codelist";"Passenger transport by taxi and hired car with driver";"Transport de voyageurs par taxi et voiture de location avec chauffeur";NA;NA;"CL_COICOP_99";"CP07322";"true";"1.0"
"1745";"OECD";NA;"COICOP 1999 codelist";"Passenger transport by air";"Transport aérien de passagers";NA;NA;"CL_COICOP_99";"CP0733";"true";"1.0"
"1746";"OECD";NA;"COICOP 1999 codelist";"Domestic flights";"Vols intérieurs";NA;NA;"CL_COICOP_99";"CP07331";"true";"1.0"
"1747";"OECD";NA;"COICOP 1999 codelist";"International flights";"Vols internationaux";NA;NA;"CL_COICOP_99";"CP07332";"true";"1.0"
"1748";"OECD";NA;"COICOP 1999 codelist";"Passenger transport by sea and inland waterway";"Transport maritime et fluvial de passagers";NA;NA;"CL_COICOP_99";"CP0734";"true";"1.0"
"1749";"OECD";NA;"COICOP 1999 codelist";"Passenger transport by sea";"Transport de voyageurs par mer";NA;NA;"CL_COICOP_99";"CP07341";"true";"1.0"
"1750";"OECD";NA;"COICOP 1999 codelist";"Passenger transport by inland waterway";"Transport de voyageurs par voies navigables intérieures";NA;NA;"CL_COICOP_99";"CP07342";"true";"1.0"
"1751";"OECD";NA;"COICOP 1999 codelist";"Combined passenger transport";"Transport combiné de passagers";NA;NA;"CL_COICOP_99";"CP0735";"true";"1.0"
"1752";"OECD";NA;"COICOP 1999 codelist";"Combined passenger transport";"Transport combiné de voyageurs";NA;NA;"CL_COICOP_99";"CP07350";"true";"1.0"
"1753";"OECD";NA;"COICOP 1999 codelist";"Other purchased transport services";"Services de transport divers";NA;NA;"CL_COICOP_99";"CP0736";"true";"1.0"
"1754";"OECD";NA;"COICOP 1999 codelist";"Funicular, cable-car and chair-lift transport";"Transport par funiculaire, téléphérique et télésiège";NA;NA;"CL_COICOP_99";"CP07361";"true";"1.0"
"1755";"OECD";NA;"COICOP 1999 codelist";"Removal and storage services";"Services de déménagement et d'entreposage";NA;NA;"CL_COICOP_99";"CP07362";"true";"1.0"
"1756";"OECD";NA;"COICOP 1999 codelist";"Other purchased transport services n.e.c.";"Autres services de transport n.c.a.";NA;NA;"CL_COICOP_99";"CP07369";"true";"1.0"
"1757";"OECD";NA;"COICOP 1999 codelist";"Communication";"Communications";NA;NA;"CL_COICOP_99";"CP08";"true";"1.0"
"1758";"OECD";NA;"COICOP 1999 codelist";"Postal services";"Services postaux";NA;NA;"CL_COICOP_99";"CP081";"true";"1.0"
"1759";"OECD";NA;"COICOP 1999 codelist";"Postal services";"Services postaux";NA;NA;"CL_COICOP_99";"CP0810";"true";"1.0"
"1760";"OECD";NA;"COICOP 1999 codelist";"Letter handling services";"Services de traitement de courrier";NA;NA;"CL_COICOP_99";"CP08101";"true";"1.0"
"1761";"OECD";NA;"COICOP 1999 codelist";"Other postal services";"Autres services postaux";NA;NA;"CL_COICOP_99";"CP08109";"true";"1.0"
"1762";"OECD";NA;"COICOP 1999 codelist";"Telephone and telefax equipment and services";"Equipements de téléphone et de télécopie et services";NA;NA;"CL_COICOP_99";"CP082_083";"true";"1.0"
"1763";"OECD";NA;"COICOP 1999 codelist";"Telephone and telefax equipment";"Matériel de téléphonie et de télécopie";NA;NA;"CL_COICOP_99";"CP082";"true";"1.0"
"1764";"OECD";NA;"COICOP 1999 codelist";"Telephone and telefax equipment";"Matériel de téléphonie et de télécopie";NA;NA;"CL_COICOP_99";"CP0820";"true";"1.0"
"1765";"OECD";NA;"COICOP 1999 codelist";"Fixed telephone equipment";"Matériel de téléphonie fixe";NA;NA;"CL_COICOP_99";"CP08201";"true";"1.0"
"1766";"OECD";NA;"COICOP 1999 codelist";"Mobile telephone equipment";"Matériel de téléphonie mobile";NA;NA;"CL_COICOP_99";"CP08202";"true";"1.0"
"1767";"OECD";NA;"COICOP 1999 codelist";"Other equipment of telephone and telefax equipment";"Autre matériel de téléphonie et de télécopie";NA;NA;"CL_COICOP_99";"CP08203";"true";"1.0"
"1768";"OECD";NA;"COICOP 1999 codelist";"Repair of telephone or telefax equipment";"Réparation de matériel de téléphonie ou de télécopie";NA;NA;"CL_COICOP_99";"CP08204";"true";"1.0"
"1769";"OECD";NA;"COICOP 1999 codelist";"Telephone and telefax services";"Services de téléphonie et de télécopie";NA;NA;"CL_COICOP_99";"CP083";"true";"1.0"
"1770";"OECD";NA;"COICOP 1999 codelist";"Telephone and telefax services";"Services de téléphonie et de télécopie";NA;NA;"CL_COICOP_99";"CP0830";"true";"1.0"
"1771";"OECD";NA;"COICOP 1999 codelist";"Wired telephone services";"Services de téléphonie filaire";NA;NA;"CL_COICOP_99";"CP08301";"true";"1.0"
"1772";"OECD";NA;"COICOP 1999 codelist";"Wireless telephone services";"Services de téléphonie sans fil";NA;NA;"CL_COICOP_99";"CP08302";"true";"1.0"
"1773";"OECD";NA;"COICOP 1999 codelist";"Internet access provision services";"Services de fourniture d'accès à internet";NA;NA;"CL_COICOP_99";"CP08303";"true";"1.0"
"1774";"OECD";NA;"COICOP 1999 codelist";"Bundled telecommunication services";"Services de télécommunications groupés";NA;NA;"CL_COICOP_99";"CP08304";"true";"1.0"
"1775";"OECD";NA;"COICOP 1999 codelist";"Other information transmission services";"Autres services de transmission de l'information";NA;NA;"CL_COICOP_99";"CP08305";"true";"1.0"
"1776";"OECD";NA;"COICOP 1999 codelist";"Recreation and culture";"Loisirs et culture";NA;NA;"CL_COICOP_99";"CP09";"true";"1.0"
"1777";"OECD";NA;"COICOP 1999 codelist";"Audio-visual, photographic and information processing equipment";"Matériel audiovisuel, photographique et de traitement de l'information";NA;NA;"CL_COICOP_99";"CP091";"true";"1.0"
"1778";"OECD";NA;"COICOP 1999 codelist";"Equipment for the reception, recording and reproduction of sound and pictures";"Matériel de réception, d'enregistrement et de reproduction du son et de l'image";NA;NA;"CL_COICOP_99";"CP0911";"true";"1.0"
"1779";"OECD";NA;"COICOP 1999 codelist";"Equipment for the reception, recording and reproduction of sound";"Matériel de réception, d'enregistrement et de reproduction du son";NA;NA;"CL_COICOP_99";"CP09111";"true";"1.0"
"1780";"OECD";NA;"COICOP 1999 codelist";"Equipment for the reception, recording and reproduction of sound and vision";"Matériel de réception, d'enregistrement et de reproduction du son et de l'image";NA;NA;"CL_COICOP_99";"CP09112";"true";"1.0"
"1781";"OECD";NA;"COICOP 1999 codelist";"Portable sound and vision devices";"Appareils audio et vidéo portables";NA;NA;"CL_COICOP_99";"CP09113";"true";"1.0"
"1782";"OECD";NA;"COICOP 1999 codelist";"Other equipment for the reception, recording and reproduction of sound and picture";"Autre matériel de réception, d'enregistrement et de reproduction du son et de l'image";NA;NA;"CL_COICOP_99";"CP09119";"true";"1.0"
"1783";"OECD";NA;"COICOP 1999 codelist";"Photographic and cinematographic equipment and optical instruments";"Matériel photographique et cinématographique et appareils optiques";NA;NA;"CL_COICOP_99";"CP0912";"true";"1.0"
"1784";"OECD";NA;"COICOP 1999 codelist";"Cameras";"Appareils photo et caméras";NA;NA;"CL_COICOP_99";"CP09121";"true";"1.0"
"1785";"OECD";NA;"COICOP 1999 codelist";"Accessories for photographic and cinematographic equipment";"Accessoires pour matériel photographique et cinématographique";NA;NA;"CL_COICOP_99";"CP09122";"true";"1.0"
"1786";"OECD";NA;"COICOP 1999 codelist";"Optical instruments";"Instruments d'optique";NA;NA;"CL_COICOP_99";"CP09123";"true";"1.0"
"1787";"OECD";NA;"COICOP 1999 codelist";"Information processing equipment";"Matériel de traitement de l'information";NA;NA;"CL_COICOP_99";"CP0913";"true";"1.0"
"1788";"OECD";NA;"COICOP 1999 codelist";"Personal computers";"Ordinateurs personnels";NA;NA;"CL_COICOP_99";"CP09131";"true";"1.0"
"1789";"OECD";NA;"COICOP 1999 codelist";"Accessories for information processing equipment";"Accessoires pour matériel de traitement de l'information";NA;NA;"CL_COICOP_99";"CP09132";"true";"1.0"
"1790";"OECD";NA;"COICOP 1999 codelist";"Software";"Logiciels";NA;NA;"CL_COICOP_99";"CP09133";"true";"1.0"
"1791";"OECD";NA;"COICOP 1999 codelist";"Calculators and other information processing equipment";"Calculatrices et autre matériel de traitement de l'information";NA;NA;"CL_COICOP_99";"CP09134";"true";"1.0"
"1792";"OECD";NA;"COICOP 1999 codelist";"Recording media";"Supports d'enregistrement";NA;NA;"CL_COICOP_99";"CP0914";"true";"1.0"
"1793";"OECD";NA;"COICOP 1999 codelist";"Pre-recorded recording media";"Supports d'enregistrement préenregistrés";NA;NA;"CL_COICOP_99";"CP09141";"true";"1.0"
"1794";"OECD";NA;"COICOP 1999 codelist";"Unrecorded recording media";"Supports d'enregistrement vierges";NA;NA;"CL_COICOP_99";"CP09142";"true";"1.0"
"1795";"OECD";NA;"COICOP 1999 codelist";"Other recording media";"Autres supports d'enregistrement";NA;NA;"CL_COICOP_99";"CP09149";"true";"1.0"
"1796";"OECD";NA;"COICOP 1999 codelist";"Repair of audio-visual, photographic and information processing equipment";"Réparation de matériel audiovisuel, photographique et de traitement de l'information";NA;NA;"CL_COICOP_99";"CP0915";"true";"1.0"
"1797";"OECD";NA;"COICOP 1999 codelist";"Repair of audio-visual, photographic and information processing equipment";"Réparation de matériel audiovisuel, photographique et de traitement de l'information";NA;NA;"CL_COICOP_99";"CP09150";"true";"1.0"
"1798";"OECD";NA;"COICOP 1999 codelist";"Other major durables for recreation and culture";"Autres biens durables à fonction récréative et culturelle";NA;NA;"CL_COICOP_99";"CP092";"true";"1.0"
"1799";"OECD";NA;"COICOP 1999 codelist";"Major durables for indoor and outdoor recreation including musical instruments";"Gros biens durables pour les loisirs d'intérieur et d'extérieur, y compris les instruments de musique";NA;NA;"CL_COICOP_99";"CP0921_0922";"true";"1.0"
"1800";"OECD";NA;"COICOP 1999 codelist";"Major durables for outdoor recreation";"Biens durables pour loisirs de plein air";NA;NA;"CL_COICOP_99";"CP0921";"true";"1.0"
"1801";"OECD";NA;"COICOP 1999 codelist";"Camper vans, caravans and trailers";"Autocaravanes, caravanes et remorques";NA;NA;"CL_COICOP_99";"CP09211";"true";"1.0"
"1802";"OECD";NA;"COICOP 1999 codelist";"Aeroplanes, microlight aircraft, gliders, hang-gliders and hot-air balloons";"Avions, ULM, planeurs, deltaplanes et montgolfières";NA;NA;"CL_COICOP_99";"CP09212";"true";"1.0"
"1803";"OECD";NA;"COICOP 1999 codelist";"Boats, outboard motors and fitting out of boats";"Bateaux, moteurs hors-bord et équipements de bateaux";NA;NA;"CL_COICOP_99";"CP09213";"true";"1.0"
"1804";"OECD";NA;"COICOP 1999 codelist";"Horses, ponies and accessories";"Chevaux, poneys et accessoires";NA;NA;"CL_COICOP_99";"CP09214";"true";"1.0"
"1805";"OECD";NA;"COICOP 1999 codelist";"Major items for games and sport";"Gros articles de jeu et de sport";NA;NA;"CL_COICOP_99";"CP09215";"true";"1.0"
"1806";"OECD";NA;"COICOP 1999 codelist";"Musical instruments and major durables for indoor recreation";"Instruments de musique et biens durables destinés aux loisirs d'intérieur";NA;NA;"CL_COICOP_99";"CP0922";"true";"1.0"
"1807";"OECD";NA;"COICOP 1999 codelist";"Musical instruments";"Instruments de musique";NA;NA;"CL_COICOP_99";"CP09221";"true";"1.0"
"1808";"OECD";NA;"COICOP 1999 codelist";"Major durables for indoor recreation";"Gros biens durables pour loisirs d'intérieur";NA;NA;"CL_COICOP_99";"CP09222";"true";"1.0"
"1809";"OECD";NA;"COICOP 1999 codelist";"Maintenance and repair of other major durables for recreation and culture";"Entretien et réparation des autres biens durables à fonction récréative et culturelle";NA;NA;"CL_COICOP_99";"CP0923";"true";"1.0"
"1810";"OECD";NA;"COICOP 1999 codelist";"Maintenance and repair of other major durables for recreation and culture";"Entretien et réparation des autres biens durables à fonction récréative et culturelle";NA;NA;"CL_COICOP_99";"CP09230";"true";"1.0"
"1811";"OECD";NA;"COICOP 1999 codelist";"Other recreational items and equipment, gardens and pets";"Autres articles et matériel de loisirs, de jardinage et animaux de compagnie";NA;NA;"CL_COICOP_99";"CP093";"true";"1.0"
"1812";"OECD";NA;"COICOP 1999 codelist";"Games, toys and hobbies";"Jeux, jouets et passe-temps";NA;NA;"CL_COICOP_99";"CP0931";"true";"1.0"
"1813";"OECD";NA;"COICOP 1999 codelist";"Games and hobbies";"Jeux et passe-temps";NA;NA;"CL_COICOP_99";"CP09311";"true";"1.0"
"1814";"OECD";NA;"COICOP 1999 codelist";"Toys and celebration articles";"Jouets et articles de fête";NA;NA;"CL_COICOP_99";"CP09312";"true";"1.0"
"1815";"OECD";NA;"COICOP 1999 codelist";"Equipment for sport, camping and open-air recreation";"Articles de sport, matériel de camping et matériel pour activités de plein air";NA;NA;"CL_COICOP_99";"CP0932";"true";"1.0"
"1816";"OECD";NA;"COICOP 1999 codelist";"Equipment for sport";"Articles de sport";NA;NA;"CL_COICOP_99";"CP09321";"true";"1.0"
"1817";"OECD";NA;"COICOP 1999 codelist";"Equipment for camping and open-air recreation";"Matériel de camping et matériel pour activités de plein air";NA;NA;"CL_COICOP_99";"CP09322";"true";"1.0"
"1818";"OECD";NA;"COICOP 1999 codelist";"Repair of equipment for sport, camping and open-air recreation";"Réparation d'articles de sport, de matériel de camping et de matériel pour activités de plein air";NA;NA;"CL_COICOP_99";"CP09323";"true";"1.0"
"1819";"OECD";NA;"COICOP 1999 codelist";"Gardens, plants and flowers";"Produits pour jardins, plantes et fleurs";NA;NA;"CL_COICOP_99";"CP0933";"true";"1.0"
"1820";"OECD";NA;"COICOP 1999 codelist";"Garden products";"Produits pour jardins";NA;NA;"CL_COICOP_99";"CP09331";"true";"1.0"
"1821";"OECD";NA;"COICOP 1999 codelist";"Plants and flowers";"Plantes et fleurs";NA;NA;"CL_COICOP_99";"CP09332";"true";"1.0"
"1822";"OECD";NA;"COICOP 1999 codelist";"Pets and related products; veterinary and other services for pets";"Animaux de compagnie et produits liés, y compris les services vétérinaires et autres services pour les animaux de compagnie";NA;NA;"CL_COICOP_99";"CP0934_0935";"true";"1.0"
"1823";"OECD";NA;"COICOP 1999 codelist";"Pets and related products";"Animaux de compagnie et articles connexes";NA;NA;"CL_COICOP_99";"CP0934";"true";"1.0"
"1824";"OECD";NA;"COICOP 1999 codelist";"Purchase of pets";"Achat d'animaux de compagnie";NA;NA;"CL_COICOP_99";"CP09341";"true";"1.0"
"1825";"OECD";NA;"COICOP 1999 codelist";"Products for pets";"Produits pour animaux de compagnie";NA;NA;"CL_COICOP_99";"CP09342";"true";"1.0"
"1826";"OECD";NA;"COICOP 1999 codelist";"Veterinary and other services for pets";"Services vétérinaires et autres services pour animaux de compagnie";NA;NA;"CL_COICOP_99";"CP0935";"true";"1.0"
"1827";"OECD";NA;"COICOP 1999 codelist";"Veterinary and other services for pets";"Services vétérinaires et autres services pour animaux de compagnie";NA;NA;"CL_COICOP_99";"CP09350";"true";"1.0"
"1828";"OECD";NA;"COICOP 1999 codelist";"Recreational and cultural services";"Services récréatifs et culturels";NA;NA;"CL_COICOP_99";"CP094";"true";"1.0"
"1829";"OECD";NA;"COICOP 1999 codelist";"Recreational and sporting services";"Services récréatifs et sportifs";NA;NA;"CL_COICOP_99";"CP0941";"true";"1.0"
"1830";"OECD";NA;"COICOP 1999 codelist";"Recreational and sporting services - Attendance";"Services récréatifs et sportifs — Fréquentation";NA;NA;"CL_COICOP_99";"CP09411";"true";"1.0"
"1831";"OECD";NA;"COICOP 1999 codelist";"Recreational and sporting services - Participation";"Services récréatifs et sportifs — Participation";NA;NA;"CL_COICOP_99";"CP09412";"true";"1.0"
"1832";"OECD";NA;"COICOP 1999 codelist";"Cultural services";"Services culturels";NA;NA;"CL_COICOP_99";"CP0942";"true";"1.0"
"1833";"OECD";NA;"COICOP 1999 codelist";"Cinemas, theatres, concerts";"Cinémas, théâtres, concerts";NA;NA;"CL_COICOP_99";"CP09421";"true";"1.0"
"1834";"OECD";NA;"COICOP 1999 codelist";"Museums, libraries, zoological gardens";"Musées, bibliothèques, jardins zoologiques";NA;NA;"CL_COICOP_99";"CP09422";"true";"1.0"
"1835";"OECD";NA;"COICOP 1999 codelist";"Television and radio licence fees, subscriptions";"Redevances pour la télévision et la radio, abonnements";NA;NA;"CL_COICOP_99";"CP09423";"true";"1.0"
"1836";"OECD";NA;"COICOP 1999 codelist";"Hire of equipment and accessories for culture";"Location de matériel et d'accessoires à fonction culturelle";NA;NA;"CL_COICOP_99";"CP09424";"true";"1.0"
"1837";"OECD";NA;"COICOP 1999 codelist";"Photographic services";"Services photographiques";NA;NA;"CL_COICOP_99";"CP09425";"true";"1.0"
"1838";"OECD";NA;"COICOP 1999 codelist";"Other cultural services";"Autres services culturels";NA;NA;"CL_COICOP_99";"CP09429";"true";"1.0"
"1839";"OECD";NA;"COICOP 1999 codelist";"Games of chance";"Jeux de hasard";NA;NA;"CL_COICOP_99";"CP0943";"true";"1.0"
"1840";"OECD";NA;"COICOP 1999 codelist";"Games of chance";"Jeux de hasard";NA;NA;"CL_COICOP_99";"CP09430";"true";"1.0"
"1841";"OECD";NA;"COICOP 1999 codelist";"Newspapers, books and stationery";"Journaux, livres et articles de papeterie";NA;NA;"CL_COICOP_99";"CP095";"true";"1.0"
"1842";"OECD";NA;"COICOP 1999 codelist";"Books";"Livres";NA;NA;"CL_COICOP_99";"CP0951";"true";"1.0"
"1843";"OECD";NA;"COICOP 1999 codelist";"Fiction books";"Livres de fiction";NA;NA;"CL_COICOP_99";"CP09511";"true";"1.0"
"1844";"OECD";NA;"COICOP 1999 codelist";"Educational text books";"Manuels scolaires";NA;NA;"CL_COICOP_99";"CP09512";"true";"1.0"
"1845";"OECD";NA;"COICOP 1999 codelist";"Other non-fiction books";"Autres livres non fictionnels";NA;NA;"CL_COICOP_99";"CP09513";"true";"1.0"
"1846";"OECD";NA;"COICOP 1999 codelist";"Binding services and E-book downloads";"Services de reliure et téléchargements de livres électroniques";NA;NA;"CL_COICOP_99";"CP09514";"true";"1.0"
"1847";"OECD";NA;"COICOP 1999 codelist";"Newspapers and periodicals";"Journaux et publications périodiques";NA;NA;"CL_COICOP_99";"CP0952";"true";"1.0"
"1848";"OECD";NA;"COICOP 1999 codelist";"Newspapers";"Journaux";NA;NA;"CL_COICOP_99";"CP09521";"true";"1.0"
"1849";"OECD";NA;"COICOP 1999 codelist";"Magazines and periodicals";"Revues et publications périodiques";NA;NA;"CL_COICOP_99";"CP09522";"true";"1.0"
"1850";"OECD";NA;"COICOP 1999 codelist";"Miscellaneous printed matter";"Imprimés divers";NA;NA;"CL_COICOP_99";"CP0953";"true";"1.0"
"1851";"OECD";NA;"COICOP 1999 codelist";"Miscellaneous printed matter; stationery and drawing materials";"Imprimés divers et articles de papeterie et de dessin";NA;NA;"CL_COICOP_99";"CP0953_0954";"true";"1.0"
"1852";"OECD";NA;"COICOP 1999 codelist";"Miscellaneous printed matter";"Imprimés divers";NA;NA;"CL_COICOP_99";"CP09530";"true";"1.0"
"1853";"OECD";NA;"COICOP 1999 codelist";"Stationery and drawing materials";"Papeterie et matériel de dessin";NA;NA;"CL_COICOP_99";"CP0954";"true";"1.0"
